zip code,location,latitude,longitude
10469,POINT (-73.84855 40.866524),40.866524, -73.84855
10314,POINT (-74.16656 40.597725),40.597725, -74.16656
10306,POINT (-74.12369 40.55963),40.55963, -74.12369
11362,POINT (-73.72966 40.756992),40.756992, -73.72966
11355,POINT (-73.81163 40.74766),40.74766, -73.81163
11204,POINT (-73.98009 40.618633),40.618633, -73.98009
10303,POINT (-74.1592 40.636417),40.636417, -74.1592
11221,POINT (-73.9678 40.68798),40.68798, -73.9678
11375,POINT (-73.83582 40.722496),40.722496, -73.83582
10029,POINT (-73.93411 40.793766),40.793766, -73.93411
11355,POINT (-73.81452 40.754898),40.754898, -73.81452
11412,POINT (-73.75373 40.706768),40.706768, -73.75373
10314,POINT (-74.14047 40.60307),40.60307, -74.14047
10115,POINT (-73.967224 40.810863),40.810863, -73.967224
10465,POINT (-73.82422 40.824608),40.824608, -73.82422
11422,POINT (-73.73431 40.67376),40.67376, -73.73431
11101,POINT (-73.95243 40.740417),40.740417, -73.95243
11239-2801,POINT (-73.87001 40.6495),40.6495, -73.87001
11102,POINT (-73.92085 40.773373),40.773373, -73.92085
11224-4003,POINT (-73.971214 40.58353),40.58353, -73.971214
10025,POINT (-73.96715 40.803566),40.803566, -73.96715
10301,POINT (-74.09536 40.642715),40.642715, -74.09536
10304,POINT (-74.10095 40.595505),40.595505, -74.10095
11697,POINT (-73.92344 40.58407),40.58407, -73.92344
11221,POINT (-73.92488 40.692196),40.692196, -73.92488
10469,POINT (-73.84108 40.876045),40.876045, -73.84108
10452,POINT (-73.9232 40.840786),40.840786, -73.9232
11223,POINT (-73.97809 40.604916),40.604916, -73.97809
111354,POINT (-73.83872 40.756836),40.756836, -73.83872
11429,POINT (-73.74025 40.704144),40.704144, -73.74025
11414,POINT (-73.85758 40.6568),40.6568, -73.85758
11207,POINT (-73.906105 40.67435),40.67435, -73.906105
11422,POINT (-73.727005 40.65831),40.65831, -73.727005
10302,POINT (-74.13083 40.64011),40.64011, -74.13083
10452,POINT (-73.92413 40.843906),40.843906, -73.92413
11436,POINT (-73.80334 40.67767),40.67767, -73.80334
10314,POINT (-74.165436 40.587685),40.587685, -74.165436
11224,POINT (-73.9869 40.576393),40.576393, -73.9869
11213,POINT (-73.94057 40.67803),40.67803, -73.94057
10453,POINT (-73.91543 40.854176),40.854176, -73.91543
10303,POINT (-74.16625 40.63401),40.63401, -74.16625
11215,POINT (-73.976166 40.657516),40.657516, -73.976166
11101,POINT (-73.94402 40.754807),40.754807, -73.94402
11219,POINT (-73.99776 40.622726),40.622726, -73.99776
11422,POINT (-73.74928 40.679012),40.679012, -73.74928
11226,POINT (-73.95263 40.643005),40.643005, -73.95263
10314,POINT (-74.179184 40.607864),40.607864, -74.179184
11420,POINT (-73.80321 40.67452),40.67452, -73.80321
10033,POINT (-73.952446 40.851555),40.851555, -73.952446
10302,POINT (-74.12882 40.637672),40.637672, -74.12882
11235,POINT (-73.962 40.584343),40.584343, -73.962
10040,POINT (-73.927246 40.853115),40.853115, -73.927246
10459,POINT (-73.886086 40.825504),40.825504, -73.886086
10314,POINT (-74.15782 40.614178),40.614178, -74.15782
11101,POINT (-73.93562 40.75228),40.75228, -73.93562
10303,POINT (-74.1662 40.635506),40.635506, -74.1662
10314,POINT (-74.16224 40.6054),40.6054, -74.16224
10001,POINT (-73.99665 40.74782),40.74782, -73.99665
10303,POINT (-74.15846 40.62631),40.62631, -74.15846
11214,POINT (-74.005684 40.605526),40.605526, -74.005684
11223,POINT (-73.96462 40.60648),40.60648, -73.96462
11209,POINT (-74.03138 40.641624),40.641624, -74.03138
10302,POINT (-74.137665 40.639988),40.639988, -74.137665
10461,POINT (-73.83616 40.84613),40.84613, -73.83616
11205,POINT (-73.96875 40.697758),40.697758, -73.96875
10034,POINT (-73.91336 40.868774),40.868774, -73.91336
11377,POINT (-73.90748 40.736877),40.736877, -73.90748
11419,POINT (-73.83273 40.684116),40.684116, -73.83273
11435,POINT (-73.80224 40.685947),40.685947, -73.80224
11412,POINT (-73.75736 40.69931),40.69931, -73.75736
10310,POINT (-74.11968 40.62619),40.62619, -74.11968
11411,POINT (-73.72752 40.697193),40.697193, -73.72752
11355,POINT (-73.81368 40.745556),40.745556, -73.81368
11367,POINT (-73.824875 40.73986),40.73986, -73.824875
10470,POINT (-73.87844 40.904472),40.904472, -73.87844
11101,POINT (-73.93434 40.755013),40.755013, -73.93434
11230,POINT (-73.97142 40.616756),40.616756, -73.97142
11373,POINT (-73.89072 40.7393),40.7393, -73.89072
11238,POINT (-73.96567 40.67794),40.67794, -73.96567
10280,POINT (-74.01677 40.70933),40.70933, -74.01677
10303,POINT (-74.150375 40.637054),40.637054, -74.150375
11232,POINT (-73.99741 40.670322),40.670322, -73.99741
11418,POINT (-73.83593 40.700462),40.700462, -73.83593
10069,POINT (-73.98884 40.777473),40.777473, -73.98884
10115,POINT (-73.96035 40.819378),40.819378, -73.96035
10034,POINT (-73.91922 40.867275),40.867275, -73.91922
10018,POINT (-73.98665 40.75503),40.75503, -73.98665
11205,POINT (-73.9522 40.693523),40.693523, -73.9522
11415,POINT (-73.85186 40.706173),40.706173, -73.85186
10034,POINT (-73.92903 40.87166),40.87166, -73.92903
10463,POINT (-73.898544 40.884285),40.884285, -73.898544
11218,POINT (-73.97438 40.645073),40.645073, -73.97438
11101,POINT (-73.93988 40.75264),40.75264, -73.93988
11109,POINT (-73.942665 40.739906),40.739906, -73.942665
10305,POINT (-74.091125 40.587635),40.587635, -74.091125
10461,POINT (-73.84797 40.840828),40.840828, -73.84797
10309,POINT (-74.21686 40.54716),40.54716, -74.21686
11105,POINT (-73.912895 40.77052),40.77052, -73.912895
10009,POINT (-73.97739 40.713207),40.713207, -73.97739
10013,POINT (-74.00221 40.721622),40.721622, -74.00221
11429,POINT (-73.72867 40.712276),40.712276, -73.72867
10303,POINT (-74.16085 40.628242),40.628242, -74.16085
11004,POINT (-73.715034 40.74985),40.74985, -73.715034
11203,POINT (-73.94054 40.656002),40.656002, -73.94054
10303,POINT (-74.164856 40.627037),40.627037, -74.164856
10025,POINT (-73.962364 40.79485),40.79485, -73.962364
10282,POINT (-74.01135 40.71491),40.71491, -74.01135
10309,POINT (-74.21931 40.54505),40.54505, -74.21931
11377,POINT (-73.90191 40.757565),40.757565, -73.90191
11207,POINT (-73.893036 40.672314),40.672314, -73.893036
11432,POINT (-73.783844 40.719917),40.719917, -73.783844
11228,POINT (-74.01453 40.602814),40.602814, -74.01453
10462,POINT (-73.85226 40.831017),40.831017, -73.85226
11101,POINT (-73.936806 40.73804),40.73804, -73.936806
10461,POINT (-73.83858 40.837807),40.837807, -73.83858
11205,POINT (-73.96964 40.695995),40.695995, -73.96964
11423,POINT (-73.75875 40.712875),40.712875, -73.75875
11237,POINT (-73.91623 40.699024),40.699024, -73.91623
10312,POINT (-74.19913 40.546707),40.546707, -74.19913
10467,POINT (-73.86755 40.884815),40.884815, -73.86755
10026,POINT (-73.95821 40.803894),40.803894, -73.95821
11105,POINT (-73.90798 40.78091),40.78091, -73.90798
10314,POINT (-74.163704 40.577732),40.577732, -74.163704
11249,POINT (-73.956635 40.720844),40.720844, -73.956635
11230,POINT (-73.95595 40.62334),40.62334, -73.95595
11355,POINT (-73.8242 40.747902),40.747902, -73.8242
10451,POINT (-73.92885 40.820015),40.820015, -73.92885
11208,POINT (-73.86957 40.67739),40.67739, -73.86957
11419,POINT (-73.81629 40.6893),40.6893, -73.81629
11422,POINT (-73.72951 40.667576),40.667576, -73.72951
10029,POINT (-73.9481 40.79554),40.79554, -73.9481
10034,POINT (-73.92875 40.87335),40.87335, -73.92875
11236,POINT (-73.91111 40.650448),40.650448, -73.91111
11252,POINT (-74.02746 40.604763),40.604763, -74.02746
10460,POINT (-73.87148 40.84504),40.84504, -73.87148
10029-6408,POINT (-73.943245 40.77887),40.77887, -73.943245
11385,POINT (-73.89692 40.693844),40.693844, -73.89692
11385,POINT (-73.88887 40.701275),40.701275, -73.88887
10302,POINT (-74.134094 40.636982),40.636982, -74.134094
10014,POINT (-74.00304 40.733215),40.733215, -74.00304
10452,POINT (-73.913864 40.843975),40.843975, -73.913864
11218,POINT (-73.97033 40.6466),40.6466, -73.97033
11220,POINT (-74.01852 40.63654),40.63654, -74.01852
11220,POINT (-74.01782 40.634098),40.634098, -74.01782
11237,POINT (-73.91713 40.69811),40.69811, -73.91713
11423,POINT (-73.77597 40.72681),40.72681, -73.77597
10467,POINT (-73.8703 40.87793),40.87793, -73.8703
11226,POINT (-73.96703 40.649944),40.649944, -73.96703
10303,POINT (-74.162544 40.63349),40.63349, -74.162544
11378,POINT (-73.91212 40.715813),40.715813, -73.91212
10027,POINT (-73.963486 40.81037),40.81037, -73.963486
11368,POINT (-73.84785 40.74561),40.74561, -73.84785
11221,POINT (-73.92496 40.693314),40.693314, -73.92496
10022,POINT (-73.96019 40.758034),40.758034, -73.96019
10314,POINT (-74.13149 40.603237),40.603237, -74.13149
10307,POINT (-74.24691 40.509045),40.509045, -74.24691
11433,POINT (-73.7861 40.689503),40.689503, -73.7861
11234,POINT (-73.918274 40.619484),40.619484, -73.918274
11232,POINT (-74.00478 40.65723),40.65723, -74.00478
11214,POINT (-73.9968 40.60373),40.60373, -73.9968
10303,POINT (-74.156456 40.631367),40.631367, -74.156456
11223,POINT (-73.968376 40.590748),40.590748, -73.968376
11419,POINT (-73.81603 40.684002),40.684002, -73.81603
10282,POINT (-74.00926 40.713253),40.713253, -74.00926
11378,POINT (-73.90017 40.72586),40.72586, -73.90017
10025,POINT (-73.96901 40.798473),40.798473, -73.96901
11211,POINT (-73.92902 40.727776),40.727776, -73.92902
10000,POINT (-74.00483 40.713474),40.713474, -74.00483
10034,POINT (-73.92078 40.861935),40.861935, -73.92078
11233,POINT (-73.9318 40.681633),40.681633, -73.9318
11239,POINT (-73.88331 40.661728),40.661728, -73.88331
11691,POINT (-73.752106 40.600464),40.600464, -73.752106
11426,POINT (-73.7475 40.757374),40.757374, -73.7475
112321,POINT (-74.00119 40.675682),40.675682, -74.00119
10451:10455,POINT (-73.93095 40.817554),40.817554, -73.93095
10302,POINT (-74.13676 40.63312),40.63312, -74.13676
10032,POINT (-73.94358 40.848793),40.848793, -73.94358
10303,POINT (-74.16623 40.635227),40.635227, -74.16623
10033,POINT (-73.9378 40.85537),40.85537, -73.9378
11422:11434,POINT (-73.82593 40.665028),40.665028, -73.82593
10462,POINT (-73.84509 40.833473),40.833473, -73.84509
11251,POINT (-73.9835 40.71058),40.71058, -73.9835
11360,POINT (-73.77761 40.759663),40.759663, -73.77761
10019,POINT (-73.99464 40.76588),40.76588, -73.99464
10014,POINT (-74.00204 40.73813),40.73813, -74.00204
11219,POINT (-73.982605 40.633835),40.633835, -73.982605
11355,POINT (-73.8326 40.753006),40.753006, -73.8326
11375,POINT (-73.83882 40.727898),40.727898, -73.83882
11416,POINT (-73.854004 40.686684),40.686684, -73.854004
10314,POINT (-74.16227 40.60808),40.60808, -74.16227
10314,POINT (-74.161194 40.608837),40.608837, -74.161194
10457,POINT (-73.89613 40.843884),40.843884, -73.89613
10040,POINT (-73.928825 40.860863),40.860863, -73.928825
11413,POINT (-73.759224 40.66371),40.66371, -73.759224
10014,POINT (-74.00663 40.73643),40.73643, -74.00663
10019,POINT (-73.98099 40.76422),40.76422, -73.98099
11212,POINT (-73.917046 40.654675),40.654675, -73.917046
10462,POINT (-73.85055 40.8305),40.8305, -73.85055
11413,POINT (-73.758156 40.672707),40.672707, -73.758156
10468,POINT (-73.896835 40.864674),40.864674, -73.896835
10459,POINT (-73.88972 40.825798),40.825798, -73.88972
11206,POINT (-73.934235 40.703304),40.703304, -73.934235
10314,POINT (-74.162285 40.60809),40.60809, -74.162285
11221,POINT (-73.92755 40.69037),40.69037, -73.92755
11426,POINT (-73.72852 40.72653),40.72653, -73.72852
10303,POINT (-74.16427 40.62694),40.62694, -74.16427
10306,POINT (-74.084335 40.582603),40.582603, -74.084335
111354,POINT (-73.83692 40.752766),40.752766, -73.83692
11211,POINT (-73.952736 40.712055),40.712055, -73.952736
11208,POINT (-73.882416 40.678596),40.678596, -73.882416
10474,POINT (-73.90067 40.81122),40.81122, -73.90067
11418,POINT (-73.84267 40.693573),40.693573, -73.84267
10460,POINT (-73.8712 40.84935),40.84935, -73.8712
11232,POINT (-74.01645 40.645996),40.645996, -74.01645
11206,POINT (-73.9338 40.698414),40.698414, -73.9338
10314,POINT (-74.16641 40.601997),40.601997, -74.16641
11359,POINT (-73.763954 40.772102),40.772102, -73.763954
10314,POINT (-74.15767 40.583374),40.583374, -74.15767
11214,POINT (-74.0092 40.605713),40.605713, -74.0092
10306,POINT (-74.10106 40.57917),40.57917, -74.10106
11432,POINT (-73.81661 40.715885),40.715885, -73.81661
11423,POINT (-73.76945 40.711975),40.711975, -73.76945
11361,POINT (-73.780426 40.76047),40.76047, -73.780426
10115,POINT (-73.958336 40.821796),40.821796, -73.958336
11429,POINT (-73.746796 40.714367),40.714367, -73.746796
10012,POINT (-73.99969 40.728424),40.728424, -73.99969
11239,POINT (-73.88168 40.66243),40.66243, -73.88168
11355,POINT (-73.81265 40.75082),40.75082, -73.81265
11418,POINT (-73.82005 40.69761),40.69761, -73.82005
11216,POINT (-73.94463 40.686905),40.686905, -73.94463
11230,POINT (-73.975174 40.631687),40.631687, -73.975174
11233,POINT (-73.931946 40.68237),40.68237, -73.931946
10002,POINT (-73.98694 40.712902),40.712902, -73.98694
11419,POINT (-73.82086 40.695343),40.695343, -73.82086
11216,POINT (-73.95496 40.670994),40.670994, -73.95496
11423,POINT (-73.77404 40.70967),40.70967, -73.77404
11103,POINT (-73.9121 40.76202),40.76202, -73.9121
11356,POINT (-73.84212 40.78528),40.78528, -73.84212
10026,POINT (-73.95819 40.805595),40.805595, -73.95819
11435,POINT (-73.80553 40.70188),40.70188, -73.80553
11208,POINT (-73.876915 40.6604),40.6604, -73.876915
11230,POINT (-73.95719 40.618324),40.618324, -73.95719
11419,POINT (-73.8266 40.691177),40.691177, -73.8266
11207,POINT (-73.886444 40.67937),40.67937, -73.886444
11364,POINT (-73.76343 40.756195),40.756195, -73.76343
10014,POINT (-74.00362 40.732323),40.732323, -74.00362
10314,POINT (-74.16929 40.605648),40.605648, -74.16929
10314,POINT (-74.12311 40.611736),40.611736, -74.12311
10013,POINT (-73.99684 40.720505),40.720505, -73.99684
11427,POINT (-73.74681 40.727222),40.727222, -73.74681
10031,POINT (-73.947174 40.82336),40.82336, -73.947174
10470,POINT (-73.87957 40.898537),40.898537, -73.87957
11221,POINT (-73.93106 40.69296),40.69296, -73.93106
10472,POINT (-73.87622 40.824085),40.824085, -73.87622
11361,POINT (-73.77428 40.766045),40.766045, -73.77428
11215,POINT (-73.9856 40.66208),40.66208, -73.9856
11249,POINT (-73.95759 40.70787),40.70787, -73.95759
10003,POINT (-74.00454 40.716278),40.716278, -74.00454
10003,POINT (-73.99483 40.73035),40.73035, -73.99483
10301,POINT (-74.081795 40.639256),40.639256, -74.081795
10041,POINT (-74.00811 40.702824),40.702824, -74.00811
10304,POINT (-74.08221 40.621395),40.621395, -74.08221
11359,POINT (-73.78225 40.789497),40.789497, -73.78225
10314,POINT (-74.15021 40.617363),40.617363, -74.15021
10314,POINT (-74.16245 40.597923),40.597923, -74.16245
11209,POINT (-74.04092 40.62894),40.62894, -74.04092
11416,POINT (-73.85196 40.68449),40.68449, -73.85196
10312,POINT (-74.167984 40.588203),40.588203, -74.167984
10303,POINT (-74.16646 40.629066),40.629066, -74.16646
11102,POINT (-73.92148 40.77305),40.77305, -73.92148
11433,POINT (-73.77957 40.695286),40.695286, -73.77957
10306,POINT (-74.12677 40.567806),40.567806, -74.12677
New York,POINT (-73.996956 40.698368),40.698368, -73.996956
10304,POINT (-74.0779 40.62693),40.62693, -74.0779
10304,POINT (-74.09269 40.60591),40.60591, -74.09269
10024,POINT (-73.98271 40.78809),40.78809, -73.98271
10312,POINT (-74.1941 40.536507),40.536507, -74.1941
10457,POINT (-73.89857 40.844116),40.844116, -73.89857
11218:11226,POINT (-73.974915 40.647964),40.647964, -73.974915
10303,POINT (-74.15192 40.62404),40.62404, -74.15192
11354,POINT (-73.83121 40.772877),40.772877, -73.83121
10069,POINT (-73.99023 40.777233),40.777233, -73.99023
11365,POINT (-73.8074 40.740494),40.740494, -73.8074
11358,POINT (-73.78987 40.761055),40.761055, -73.78987
11216,POINT (-73.98008 40.668705),40.668705, -73.98008
111354,POINT (-73.83778 40.743225),40.743225, -73.83778
10460,POINT (-73.881935 40.835293),40.835293, -73.881935
10469,POINT (-73.85604 40.87123),40.87123, -73.85604
11378,POINT (-73.91723 40.731415),40.731415, -73.91723
11422,POINT (-73.74569 40.654446),40.654446, -73.74569
10019,POINT (-73.984055 40.76142),40.76142, -73.984055
10003,POINT (-73.99285 40.730076),40.730076, -73.99285
11375,POINT (-73.8475 40.71587),40.71587, -73.8475
11252,POINT (-74.025055 40.617752),40.617752, -74.025055
10302,POINT (-74.146126 40.624928),40.624928, -74.146126
10312,POINT (-74.16978 40.57628),40.57628, -74.16978
11203,POINT (-73.9368 40.639317),40.639317, -73.9368
10473,POINT (-73.83951 40.828445),40.828445, -73.83951
10016,POINT (-73.975235 40.744503),40.744503, -73.975235
11234,POINT (-73.9404 40.612316),40.612316, -73.9404
11364,POINT (-73.76879 40.745384),40.745384, -73.76879
11432,POINT (-73.80231 40.720936),40.720936, -73.80231
11377,POINT (-73.90293 40.738544),40.738544, -73.90293
10466,POINT (-73.85184 40.89163),40.89163, -73.85184
11433,POINT (-73.7829 40.706947),40.706947, -73.7829
11214,POINT (-74.00639 40.605957),40.605957, -74.00639
11358,POINT (-73.78992 40.76652),40.76652, -73.78992
11105,POINT (-73.9032 40.770824),40.770824, -73.9032
10024,POINT (-73.98213 40.783024),40.783024, -73.98213
11360,POINT (-73.78544 40.783157),40.783157, -73.78544
10462,POINT (-73.866005 40.84763),40.84763, -73.866005
10003,POINT (-73.99507 40.72881),40.72881, -73.99507
11365,POINT (-73.812965 40.742737),40.742737, -73.812965
11211,POINT (-73.95754 40.71161),40.71161, -73.95754
11211,POINT (-73.94773 40.714214),40.714214, -73.94773
10302,POINT (-74.13712 40.632786),40.632786, -74.13712
10452,POINT (-73.930534 40.836845),40.836845, -73.930534
10162,POINT (-73.94257 40.776173),40.776173, -73.94257
11225,POINT (-73.95894 40.66802),40.66802, -73.95894
11222,POINT (-73.95995 40.73398),40.73398, -73.95995
11207,POINT (-73.89662 40.6807),40.6807, -73.89662
11208,POINT (-73.87859 40.665554),40.665554, -73.87859
11436,POINT (-73.806404 40.68446),40.68446, -73.806404
11355,POINT (-73.82099 40.755066),40.755066, -73.82099
11211,POINT (-73.96253 40.700474),40.700474, -73.96253
10471,POINT (-73.91019 40.888615),40.888615, -73.91019
10452,POINT (-73.92478 40.840107),40.840107, -73.92478
11215,POINT (-73.98746 40.663822),40.663822, -73.98746
11222,POINT (-73.94724 40.72214),40.72214, -73.94724
11419,POINT (-73.81692 40.68375),40.68375, -73.81692
11432,POINT (-73.78942 40.711998),40.711998, -73.78942
11426,POINT (-73.72318 40.73163),40.73163, -73.72318
11411,POINT (-73.72732 40.701984),40.701984, -73.72732
10314,POINT (-74.167786 40.594208),40.594208, -74.167786
11418,POINT (-73.828896 40.695858),40.695858, -73.828896
11385,POINT (-73.903046 40.71127),40.71127, -73.903046
10033,POINT (-73.934784 40.86287),40.86287, -73.934784
11228,POINT (-74.018456 40.626114),40.626114, -74.018456
10013,POINT (-74.00883 40.716015),40.716015, -74.00883
11435,POINT (-73.80857 40.688473),40.688473, -73.80857
10303,POINT (-74.16228 40.618385),40.618385, -74.16228
11207,POINT (-73.98647 40.6911),40.6911, -73.98647
11101,POINT (-73.95203 40.7498),40.7498, -73.95203
10014-3621,POINT (-74.01073 40.729046),40.729046, -74.01073
10033,POINT (-73.94295 40.849804),40.849804, -73.94295
11105,POINT (-73.902916 40.764416),40.764416, -73.902916
10314,POINT (-74.135086 40.60235),40.60235, -74.135086
10304,POINT (-74.08663 40.60603),40.60603, -74.08663
10303,POINT (-74.14879 40.62831),40.62831, -74.14879
10031,POINT (-73.954834 40.824127),40.824127, -73.954834
10303,POINT (-74.16622 40.635468),40.635468, -74.16622
11426,POINT (-73.731186 40.744644),40.744644, -73.731186
10309,POINT (-74.214745 40.52238),40.52238, -74.214745
11362,POINT (-73.73359 40.770176),40.770176, -73.73359
10021,POINT (-73.954124 40.77039),40.77039, -73.954124
10314,POINT (-74.14824 40.60862),40.60862, -74.14824
10474,POINT (-73.88773 40.811935),40.811935, -73.88773
10303,POINT (-74.14871 40.625374),40.625374, -74.14871
11365,POINT (-73.796524 40.736458),40.736458, -73.796524
11209,POINT (-74.0405 40.630333),40.630333, -74.0405
11205,POINT (-73.96488 40.697716),40.697716, -73.96488
10314,POINT (-74.1472 40.608562),40.608562, -74.1472
11211,POINT (-73.946236 40.718857),40.718857, -73.946236
10024,POINT (-73.97643 40.78065),40.78065, -73.97643
10013,POINT (-74.00681 40.719776),40.719776, -74.00681
11218,POINT (-73.98 40.65203),40.65203, -73.98
11369,POINT (-73.862434 40.760746),40.760746, -73.862434
10013,POINT (-74.01084 40.716923),40.716923, -74.01084
11225,POINT (-73.948074 40.666138),40.666138, -73.948074
11691,POINT (-73.739746 40.59595),40.59595, -73.739746
10471,POINT (-73.896416 40.902958),40.902958, -73.896416
11427,POINT (-73.75237 40.727943),40.727943, -73.75237
11102,POINT (-73.91872 40.771076),40.771076, -73.91872
10470,POINT (-73.878395 40.87028),40.87028, -73.878395
11224,POINT (-73.99789 40.577545),40.577545, -73.99789
11691,POINT (-73.760056 40.601368),40.601368, -73.760056
11367,POINT (-73.82138 40.729076),40.729076, -73.82138
10037,POINT (-73.98113 40.75028),40.75028, -73.98113
10301,POINT (-74.08715 40.632236),40.632236, -74.08715
10304,POINT (-74.0872 40.607838),40.607838, -74.0872
10310,POINT (-74.11226 40.634747),40.634747, -74.11226
10016,POINT (-73.9857 40.744007),40.744007, -73.9857
11691,POINT (-73.7609 40.60138),40.60138, -73.7609
11368,POINT (-73.86607 40.74308),40.74308, -73.86607
10314,POINT (-74.16359 40.588577),40.588577, -74.16359
10303,POINT (-74.17976 40.640827),40.640827, -74.17976
10457,POINT (-73.898094 40.850212),40.850212, -73.898094
11101,POINT (-73.94109 40.751328),40.751328, -73.94109
11219,POINT (-74.004 40.633987),40.633987, -74.004
11230,POINT (-73.95959 40.61562),40.61562, -73.95959
10028,POINT (-73.94477 40.774933),40.774933, -73.94477
10314,POINT (-74.120926 40.606358),40.606358, -74.120926
11209,POINT (-74.03866 40.634377),40.634377, -74.03866
11426,POINT (-73.73389 40.742573),40.742573, -73.73389
11377,POINT (-73.916695 40.738987),40.738987, -73.916695
11232,POINT (-74.00361 40.65835),40.65835, -74.00361
10302,POINT (-74.13597 40.634895),40.634895, -74.13597
10312,POINT (-74.16989 40.57438),40.57438, -74.16989
10465,POINT (-73.828156 40.825855),40.825855, -73.828156
10461,POINT (-73.83748 40.830437),40.830437, -73.83748
11223,POINT (-73.97652 40.596615),40.596615, -73.97652
11374,POINT (-73.85809 40.72857),40.72857, -73.85809
10455,POINT (-73.899734 40.81429),40.81429, -73.899734
11207,POINT (-73.88864 40.657314),40.657314, -73.88864
11429,POINT (-73.728775 40.716156),40.716156, -73.728775
11252,POINT (-74.03876 40.61356),40.61356, -74.03876
10302,POINT (-74.1373 40.63681),40.63681, -74.1373
10314,POINT (-74.143906 40.610775),40.610775, -74.143906
11203,POINT (-73.930084 40.65836),40.65836, -73.930084
11213,POINT (-73.93658 40.67004),40.67004, -73.93658
10451:10455,POINT (-73.931046 40.816063),40.816063, -73.931046
10011,POINT (-74.00052 40.732315),40.732315, -74.00052
11209,POINT (-74.03107 40.61596),40.61596, -74.03107
10314,POINT (-74.16459 40.619923),40.619923, -74.16459
11422:11434,POINT (-73.766335 40.66695),40.66695, -73.766335
11231,POINT (-74.002625 40.681995),40.681995, -74.002625
10303,POINT (-74.16619 40.635853),40.635853, -74.16619
10031,POINT (-73.953224 40.822643),40.822643, -73.953224
10457,POINT (-73.88998 40.852104),40.852104, -73.88998
11432,POINT (-73.786736 40.7099),40.7099, -73.786736
10314,POINT (-74.16384 40.574184),40.574184, -74.16384
11358,POINT (-73.80798 40.751858),40.751858, -73.80798
11238,POINT (-73.9663 40.676178),40.676178, -73.9663
11101,POINT (-73.93977 40.748066),40.748066, -73.93977
11208,POINT (-73.872574 40.677864),40.677864, -73.872574
11432,POINT (-73.77056 40.72511),40.72511, -73.77056
11423,POINT (-73.76382 40.71265),40.71265, -73.76382
11377,POINT (-73.907104 40.75544),40.75544, -73.907104
11357,POINT (-73.81349 40.787174),40.787174, -73.81349
112321,POINT (-74.003296 40.68066),40.68066, -74.003296
10032,POINT (-73.940056 40.83449),40.83449, -73.940056
11231,POINT (-73.99935 40.67227),40.67227, -73.99935
11102,POINT (-73.93339 40.774704),40.774704, -73.93339
10282,POINT (-74.01306 40.716454),40.716454, -74.01306
10303,POINT (-74.16861 40.640087),40.640087, -74.16861
11377,POINT (-73.9099 40.757946),40.757946, -73.9099
11106,POINT (-73.93589 40.759457),40.759457, -73.93589
10302,POINT (-74.1421 40.618645),40.618645, -74.1421
10034,POINT (-73.9296 40.872078),40.872078, -73.9296
10007,POINT (-74.01233 40.71394),40.71394, -74.01233
11415,POINT (-73.838066 40.710434),40.710434, -73.838066
11379,POINT (-73.87528 40.713135),40.713135, -73.87528
10471,POINT (-73.911575 40.90336),40.90336, -73.911575
10303,POINT (-74.159294 40.616577),40.616577, -74.159294
10472,POINT (-73.865036 40.834644),40.834644, -73.865036
11362,POINT (-73.73283 40.76169),40.76169, -73.73283
11378,POINT (-73.91162 40.716427),40.716427, -73.91162
11433,POINT (-73.784424 40.70476),40.70476, -73.784424
11209,POINT (-74.03195 40.61481),40.61481, -74.03195
11361,POINT (-73.77109 40.76954),40.76954, -73.77109
11377,POINT (-73.89597 40.748367),40.748367, -73.89597
11005,POINT (-73.71859 40.75885),40.75885, -73.71859
11365,POINT (-73.78625 40.750134),40.750134, -73.78625
11377,POINT (-73.894615 40.74573),40.74573, -73.894615
11205,POINT (-73.967804 40.69579),40.69579, -73.967804
11379,POINT (-73.88632 40.72802),40.72802, -73.88632
11420,POINT (-73.80789 40.66807),40.66807, -73.80789
11214,POINT (-74.00568 40.59799),40.59799, -74.00568
11362,POINT (-73.74445 40.753704),40.753704, -73.74445
10314,POINT (-74.12987 40.608692),40.608692, -74.12987
10021,POINT (-73.968895 40.76416),40.76416, -73.968895
11362,POINT (-73.72454 40.764153),40.764153, -73.72454
11355,POINT (-73.828064 40.747032),40.747032, -73.828064
11435,POINT (-73.79811 40.68511),40.68511, -73.79811
10458,POINT (-73.886185 40.87538),40.87538, -73.886185
10467,POINT (-73.86159 40.879196),40.879196, -73.86159
11435,POINT (-73.80358 40.696934),40.696934, -73.80358
10019,POINT (-73.98374 40.760456),40.760456, -73.98374
11375,POINT (-73.85027 40.707397),40.707397, -73.85027
10473,POINT (-73.84518 40.828133),40.828133, -73.84518
11232,POINT (-74.01972 40.64986),40.64986, -74.01972
11422:11434,POINT (-73.818665 40.664913),40.664913, -73.818665
10460,POINT (-73.88481 40.849308),40.849308, -73.88481
10303,POINT (-74.16119 40.6266),40.6266, -74.16119
11379,POINT (-73.89591 40.712505),40.712505, -73.89591
111354,POINT (-73.83885 40.761383),40.761383, -73.83885
11375,POINT (-73.85235 40.720806),40.720806, -73.85235
11105,POINT (-73.90088 40.779278),40.779278, -73.90088
11420,POINT (-73.80081 40.66634),40.66634, -73.80081
11414,POINT (-73.84992 40.664627),40.664627, -73.84992
10466,POINT (-73.854355 40.89696),40.89696, -73.854355
